# BEAST v1.10.5 Prerelease #23570d1
# Generated Sun Apr 26 23:12:34 CEST 2020 [seed=1587935552865]
# -save_every 100000 -save_state checkpoint.state -beagle_gpu -overwrite HBV-E_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	location.branchRates	location.treeLikelihood
7340000	-48.71257614370162	-7.311445396088952	-41.40113074761267	7.944895528329788E-4	7.94489552832979E-4	0.7477618559210158	2.0333210588623123	0.8911386083280955	1.8222919772877253	0.13423877798795486	3.5442192538736563	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.40113074761267
7350000	-44.03806241973045	-3.4298798787331957	-40.608182540997255	8.846753020710634E-4	8.846753020710639E-4	0.3603853770185422	1.004920569549548	0.13479153220589823	0.2967873992198518	0.40860820905286027	3.475537450936111	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.608182540997255
7360000	-56.96067631864646	-10.935742945585654	-46.02493337306081	7.976029333667408E-4	7.976029333667422E-4	1.88371862330027	3.877610418776732	2.2635786236616897	0.6103759430485743	0.2446201300872019	3.5152731128114754	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-46.02493337306081
7370000	-47.036544166561725	-6.108343820161743	-40.92820034639998	7.422307150877612E-4	7.422307150877626E-4	1.0121750897032948	4.284050669798692	0.06687555053100526	0.28500613999119895	1.2581001515786183	0.15242744625811008	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-40.92820034639998
7380000	-43.00833612379221	-2.103636974971364	-40.904699148820846	9.167827098530635E-4	9.167827098530624E-4	0.3040574112707722	1.9174751528546958	0.733718877757526	1.0218067667285056	0.05375434506033336	0.2268772388576815	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.904699148820846
7390000	-46.308528013556156	-5.530039267840432	-40.77848874571573	8.657700244025759E-4	8.657700244025757E-4	0.6385029411817846	2.9860115018659834	1.6644912022315494	0.3011693683821874	0.1891989831852285	1.9367930918820264	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-40.77848874571573
7400000	-48.21343852703457	-2.81822027898319	-45.39521824805138	6.149061251725581E-4	6.149061251725593E-4	0.08629886732480734	1.1576528631748744	1.4959524417342178	0.2609615109337047	1.1505583374503765	0.10344634542835984	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-45.39521824805138
7410000	-46.171273680387905	-4.1847539642735025	-41.9865197161144	5.364507911258479E-4	5.364507911258477E-4	0.2428577256118423	1.6229954816503036	3.5759632650145656	0.30103632516830475	0.2041875604587754	0.3491258941323052	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-41.9865197161144
7420000	-46.94640625491477	-3.4755534967677364	-43.47085275814703	8.227674468293211E-4	8.227674468293217E-4	0.48291877653393583	1.5591610429867608	0.4425057045546357	2.3439559760946813	0.07971595871248899	0.025134046885903375	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-43.47085275814703
7430000	-45.56293307432727	-3.1359044797025613	-42.42702859462471	5.382484325686119E-4	5.382484325686107E-4	1.8097301973873938	4.600083903818036	0.41352482630244075	0.006236752126939809	0.017515718180668913	0.6339653433047006	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.42702859462471
7440000	-51.154087902349616	-5.559830727038401	-45.59425717531121	8.339198491985142E-4	8.339198491985137E-4	1.0513545759529934	3.3207759175701685	0.7264521008511471	1.0121738872511599	1.0373665646346046	0.2584552799036917	0.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	-45.59425717531121
7450000	-50.98298417940287	-3.2603211190802406	-47.72266306032263	1.9123116111944001E-4	1.912311611194401E-4	1.1802936837088416	2.1532470029978255	2.646413232180864	0.15048762211168085	0.28265465095438197	1.3403737108953537	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-47.72266306032263
7460000	-52.589796009773195	-9.23145019818158	-43.35834581159161	0.001526997548791388	0.001526997548791388	0.040883086531751996	1.9153944099088942	2.0767939185625437	0.7901833044260332	0.3129077310126028	1.5995052207838987	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-43.35834581159161
7470000	-44.50250982116732	-5.012479458188938	-39.49003036297839	6.604067115201885E-4	6.604067115201886E-4	0.4473086717159649	2.82713205954102	1.070629946133309	1.9498686735970707	1.149927701960739	0.30542516703600814	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-39.49003036297839
7480000	-51.574087940691356	-8.715998950666595	-42.85808899002476	8.344710836711989E-4	8.344710836711985E-4	0.9074365120820272	1.8459315139203996	2.671264900434094	1.1416214500221973	1.5558249166712188	0.1408735937798662	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.85808899002476
7490000	-50.79834839953831	-2.046502006871187	-48.751846392667126	5.159781315809911E-4	5.159781315809911E-4	0.7637600345776702	0.7078852844443192	1.648229051856208	1.1286229506804129	0.2726840988339426	0.3860537110782899	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-48.751846392667126
7500000	-51.25634340468703	-3.736988358453295	-47.519355046233734	8.037445716581998E-4	8.037445716581985E-4	1.196985422702505	1.3834479238454267	0.3179965276008366	0.7725605936417865	0.2470699348717358	0.4966275915758821	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-47.519355046233734
7510000	-46.57638907457255	-3.8594997378340716	-42.71688933673848	5.503542698884474E-4	5.50354269888447E-4	0.4995861067140857	3.8483609164874526	0.6107753602438123	1.1726646835545231	0.36103874796964525	0.22129387783726767	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.71688933673848
7520000	-42.375987999126565	-0.7120203732498509	-41.663967625876715	6.062129309475116E-4	6.062129309475123E-4	0.018313299531076764	2.0325294956674314	0.07515014068298308	0.08186553783964881	0.45625448451235817	0.524771034794719	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.663967625876715
7530000	-45.318963858121435	-6.0472366351295195	-39.27172722299191	0.001043625291374323	0.001043625291374324	0.24312490831504865	3.4340955556017	0.27052102696254093	1.0397166541449296	1.6099359167593512	0.3376446980623918	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-39.27172722299191
7540000	-41.30307521014893	-0.34011966397538096	-40.96295554617355	9.874041661628089E-4	9.874041661628084E-4	0.08196787520496947	0.4739228096882346	0.5088881022685013	0.048972624530647275	0.4655576455322221	0.002149291325035912	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-40.96295554617355
7550000	-47.603860917652064	-5.887688453328922	-41.716172464323144	5.978997444564993E-4	5.978997444564994E-4	0.27052562905190386	4.305668965371167	0.5060515488755238	1.4449882471350395	0.6965979882185023	0.8130142304712	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.716172464323144
7560000	-58.365191993809624	-14.935626109360726	-43.4295658844489	0.002017666159724304	0.002017666159724304	0.18119015183611537	0.7663023559903249	0.45723966097542446	0.039067162729040504	2.51915728345633	0.5412955865644129	0.0	1.0	1.0	1.0	1.0	1.0	5.0	0.0	-43.4295658844489
7570000	-48.24505146829004	-6.76162923523411	-41.48342223305593	5.389471128984176E-4	5.389471128984177E-4	0.7969719358602714	3.607042275282421	0.11690874481866023	0.4089371590182647	0.14075147633929613	1.557412517902616	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-41.48342223305593
7580000	-45.690771068510415	-2.2041614171035313	-43.48660965140689	0.001372079091559313	0.0013720790915593135	0.055441845191479606	0.7461952656412957	0.16605424405763045	0.2751819274353306	0.10846886064752088	1.3209357577116243	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	-43.48660965140689
7590000	-42.95463952725949	-0.1913779626056069	-42.76326156465388	3.795247307740125E-4	3.7952473077401244E-4	0.6502482871139259	1.1223398753014517	0.23858142976217284	0.5717110754215184	0.4089801208244763	1.6526529053670678	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.76326156465388
7600000	-48.381795262844726	-2.1187484399761614	-46.26304682286857	3.0359301310829977E-4	3.035930131082992E-4	1.542373155827886	2.62853401519823	0.8788477392636441	1.7482558618017243	0.5161524821379185	0.09354820161805057	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-46.26304682286857
7610000	-51.20611278793452	-7.607292498442417	-43.5988202894921	0.0010715118899686617	0.0010715118899686615	0.2751709236597412	0.8604817038066321	2.7518857465755246	0.9538741941317456	1.4181488107066076	0.4371955202987948	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-43.5988202894921
7620000	-47.19831767256968	-3.279474400285201	-43.91884327228448	0.0010365247982867878	0.001036524798286786	1.286109693921188	1.1241180527348393	0.13285295640684475	0.22389082000419494	0.831472846353139	0.5403522136881067	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.91884327228448
7630000	-45.05525467290889	-4.154528065555398	-40.90072660735349	7.023549036627038E-4	7.023549036627043E-4	0.6337033034950634	3.064379703002327	0.9743579955788793	0.4184288490539079	0.27232441864651113	1.5990379108503483	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-40.90072660735349
7640000	-48.51549245349265	-1.5309361791928642	-46.984556274299784	1.3797010641573731E-4	1.3797010641573737E-4	0.8184622963381478	2.571736147150111	0.41636924517176027	1.4553620089563561	0.26143794515558344	0.769163654158664	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-46.984556274299784
7650000	-48.392363216629754	-3.847487244259581	-44.54487597237017	3.5822798073414843E-4	3.5822798073414854E-4	1.046789251514307	3.2932402886795864	0.1417149530008754	0.344393312805533	0.7158580149869679	1.8458340245934808	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-44.54487597237017
7660000	-51.113336509376055	-8.722970292726377	-42.390366216649674	8.353985679062561E-4	8.353985679062559E-4	0.9258500713529945	1.443799113955833	0.0833521583021104	2.940766904621629	2.365954659344816	3.5903174498301165	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.390366216649674
7670000	-47.94170212919733	-3.364602567565107	-44.577099561632224	2.2459673070668987E-4	2.2459673070668955E-4	0.4046514280793823	4.0163471778600774	0.5655036672698354	0.814329667433035	1.1640522272798903	0.6165479978999172	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-44.577099561632224
7680000	-50.72530576202563	-3.7998422070908116	-46.925463554934815	3.1418963239333554E-4	3.141896323933357E-4	0.10020947413424781	4.211912851517838	0.43494427324007484	1.6787774945293068	0.24765778013235312	0.9301541759531693	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-46.925463554934815
7690000	-47.048974463531195	-4.763797915239255	-42.28517654829194	0.0012916693546882354	0.0012916693546882333	0.23424077713909905	1.0507926105389773	0.743233253765739	0.011620289148895128	0.7382906972097375	0.06254948457124271	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-42.28517654829194
7700000	-45.65229935426237	-2.030455905175063	-43.62184344908731	6.146115981395884E-4	6.14611598139589E-4	0.21343745331565345	1.0831324288705684	0.1317995970204754	0.3764185700681611	0.49400932997490205	0.7089946518602623	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-43.62184344908731
7710000	-47.90619495079921	-4.86120927264138	-43.04498567815783	3.530952263980355E-4	3.530952263980357E-4	0.47494591591097435	4.101474698788168	1.9182522364713293	1.191206387447116	0.7874451365715411	0.16859495292610757	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-43.04498567815783
7720000	-45.281528182772085	-3.7443069296251994	-41.53722125314689	3.5561963010026396E-4	3.556196301002642E-4	0.7405880842411443	3.2677068475106723	0.9694464631600517	0.12857194407249595	0.2695352972993316	1.6073051812881234	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-41.53722125314689
7730000	-49.24507356935382	-4.296979568996615	-44.94809400035721	1.1936660782536626E-4	1.1936660782536626E-4	0.09957134376205252	3.355422526243024	3.215908243589612	1.700280283687294	0.5468867214810745	1.2904261401224013	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.94809400035721
7740000	-48.66498836205459	-6.300415044682531	-42.36457331737206	0.001203113525005776	0.0012031135250057776	1.0539961679673657	1.7466661715951202	0.5837585918041552	0.39283395478228217	0.7397764572262787	0.5956393237330512	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-42.36457331737206
7750000	-48.00424644582477	-5.77094110430208	-42.23330534152269	0.001203433048525399	0.0012034330485254003	0.2841616544281854	1.2843259362792256	0.37004713083104723	0.40005700949480555	0.042467772827071586	0.3810341417688752	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-42.23330534152269
7760000	-48.84919784837877	-6.412738575264136	-42.436459273114636	7.701850380436073E-4	7.701850380436077E-4	2.257264261563964	3.395352310687182	0.10673873122598831	0.5699252004769698	0.916255329880283	1.1737298370197984	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.436459273114636
7770000	-45.73360399341531	-3.826371527399315	-41.90723246601599	9.205170387185515E-4	9.205170387185525E-4	0.303137798990771	0.8708486847847037	0.6735531212898257	0.04268357937431328	0.42738074971401196	1.371522303451291	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.90723246601599
7780000	-46.610509420798195	-5.068036199885833	-41.54247322091236	5.401211732500599E-4	5.401211732500595E-4	0.03617702648024431	1.6373254411766345	0.5358529564266111	3.0292289098446323	0.22929054069695162	1.7399155132657564	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.54247322091236
7790000	-69.2445581500096	-26.141403968056174	-43.10315418195343	0.001426988575421757	0.0014269885754217557	0.21103092473293739	2.0263792408937857	1.9278281189644237	4.3007187303280725	0.04090619989642636	0.694965766823543	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-43.10315418195343
7800000	-48.198800156923575	-7.872041333360551	-40.326758823563026	8.323202525687081E-4	8.323202525687072E-4	0.6694921085691801	2.3617326380939474	0.16153406858057462	1.275687820959626	3.10067292960961	0.27943727812180824	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-40.326758823563026
7810000	-48.63143372418528	-6.137411656433152	-42.49402206775213	8.342219871491946E-4	8.342219871491939E-4	2.1987548222432447	3.34844261002456	0.13587991982241715	0.28780799534354584	0.05018290262477134	0.37680760898548066	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-42.49402206775213
7820000	-48.74308336202917	-5.105679599010141	-43.63740376301902	6.584418963586022E-4	6.584418963586022E-4	1.0758582760499937	4.845446576798093	0.0728028190994805	0.5623307312907299	0.34141902735293655	0.3588846266451078	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-43.63740376301902
7830000	-44.45748050581321	-3.4622493357578628	-40.99523117005535	4.306701282284837E-4	4.3067012822848314E-4	0.19828992427202757	0.3657379653842398	0.05753458857095043	0.5336715714711463	0.005896615122086201	0.6336862034930675	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-40.99523117005535
7840000	-43.938470115090794	-1.8879541392369976	-42.0505159758538	3.966528205191142E-4	3.9665282051911397E-4	0.0894544298303958	1.6382411143333135	0.5766574802354308	0.7498435246502712	3.375937139400847	0.24866931234778597	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.0505159758538
7850000	-45.5482069045963	0.2271892713191086	-45.77539617591541	2.3966719136517947E-4	2.3966719136517977E-4	0.19619399489626282	2.624052703514718	0.0501348700742196	0.1360358430157701	0.2656852109439941	0.4665603149637665	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-45.77539617591541
7860000	-46.39931663148727	-6.082267413577113	-40.31704921791015	8.259918559679211E-4	8.259918559679224E-4	0.9405030718936663	2.1613927216289923	2.0769683406114168	1.4729372493288124	0.36599143659838357	0.9978368171717652	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-40.31704921791015
7870000	-43.86522604323529	-5.0736625261029245	-38.79156351713237	0.0011780321447468782	0.0011780321447468795	0.18222485422968207	0.525942204039232	0.21477894537301764	0.6828480288938671	0.307672102131991	1.1344017954272287	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-38.79156351713237
7880000	-42.82773421540696	-3.5439541055219004	-39.283780109885065	6.399633067727694E-4	6.399633067727687E-4	0.36141004012393824	0.9804033057786372	0.22888940596482774	0.5269578905410959	0.2900158608331696	2.064900388066024	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-39.283780109885065
7890000	-44.698419961970835	-4.261665004351373	-40.43675495761946	0.0012198819104172732	0.001219881910417271	0.08642387114027437	0.6978786432639185	0.550871603042444	0.13525103378792772	0.9165362330382558	0.5795484412188885	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-40.43675495761946
7900000	-47.52505194977854	-6.044876921114155	-41.48017502866439	7.182784215233277E-4	7.182784215233281E-4	1.4870436442814725	2.16136049031985	1.0403408601398714	2.2630784195413707	0.6878042239223884	0.7802856490660407	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.48017502866439
7910000	-45.19527789702488	-5.426388894924198	-39.768889002100686	6.924607044110355E-4	6.924607044110364E-4	0.26994216158235135	1.990555665159774	0.4866714912100528	0.6076953602412725	0.9395875333638671	1.8874865528107143	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-39.768889002100686
7920000	-50.967467849307305	-6.900268099297079	-44.067199750010225	7.232495586512337E-4	7.232495586512332E-4	0.9652263464689859	3.3431141048693336	3.1184576537920714	0.06475207732421899	0.4311626190460848	0.6017392360854554	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.067199750010225
7930000	-53.448714540681635	-10.89911383616583	-42.549600704515804	9.940990822647862E-4	9.940990822647875E-4	0.3974014097926175	1.664670169540595	0.9120855470540058	3.8561634215803036	2.5246000284542505	0.9921610714353876	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.549600704515804
7940000	-47.1849017819926	-4.442314679210211	-42.74258710278239	7.407484428844762E-4	7.407484428844762E-4	0.44050297183177384	2.108129552027555	0.8328011381233045	2.3809820815218923	0.5219174489681816	0.4470033342403781	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-42.74258710278239
7950000	-49.22986761865211	1.8915672473819578	-51.121434866034065	1.2917164052415764E-4	1.2917164052415783E-4	0.9064115483171198	1.5523134262717209	0.6261551801701091	0.6386068798597354	0.7149144114226005	0.01047946716751781	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-51.121434866034065
7960000	-45.617497569978326	-4.284850295160773	-41.33264727481755	0.001084425252791863	0.001084425252791864	0.26877180471866113	1.2856660174265715	0.1796049738869963	0.3082218487957985	0.264602607614611	0.07773034915010224	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.33264727481755
7970000	-44.28359429710632	-1.9755435688609118	-42.308050728245405	3.6727150780391227E-4	3.6727150780391216E-4	0.2923233390275632	2.014510708242697	0.523242965685963	1.08507453143159	0.39464805124761626	0.5262036541248301	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-42.308050728245405
7980000	-42.2974998724411	-1.5977453548789806	-40.69975451756212	5.191336408896525E-4	5.191336408896522E-4	0.6394777445115627	2.2800424840163114	0.9023583988825	0.15239227965689553	0.056300399934815774	0.07840999188968381	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-40.69975451756212
7990000	-54.44716689835103	-13.637954602669218	-40.80921229568181	9.967474487409683E-4	9.967474487409672E-4	0.05660946127183958	1.8366659266722	2.0917373430665216	1.7536122993711887	1.9835629854295451	1.8510249896804007	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.80921229568181
8000000	-50.03855817010306	-8.787026791604195	-41.25153137849886	0.0013158305458104602	0.0013158305458104624	1.147133231630351	2.255953337938648	1.5156509329085288	2.081357579345091	0.3172122801710706	1.2083743068524704	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.25153137849886
8010000	-52.64784254212104	-9.58448391586597	-43.063358626255074	6.569851471889825E-4	6.569851471889827E-4	2.29123470492517	3.666000639417652	2.064280313316292	0.31134145386652295	1.319211893733726	1.5995414045961478	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-43.063358626255074
8020000	-47.987683118858556	-7.424915088966292	-40.56276802989226	8.623047041921851E-4	8.623047041921849E-4	0.35562893946891005	1.5537735629149254	0.862216459071203	2.8780671045314365	0.9461277333736786	1.1097003713134435	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.56276802989226
8030000	-47.57252936034539	-8.036360995727513	-39.53616836461788	0.0013619656452274428	0.0013619656452274421	0.6678563048998111	1.4957260973984645	1.467699970427606	0.23402995147544348	0.6796038813715273	1.3290949454546361	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-39.53616836461788
8040000	-50.87612276852174	-7.10159325975135	-43.77452950877039	6.390237014579971E-4	6.390237014579981E-4	0.9591062241672408	3.7291882699181103	0.33331346553484154	1.2320834007214643	3.4415614487176733	1.3377469661986112	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.77452950877039
8050000	-49.88327874726757	-3.733470724649634	-46.14980802261793	6.214285699195467E-4	6.21428569919546E-4	1.1097750648950457	2.540118563406613	0.9561197344924016	0.6745209040415807	1.2593995615176423	0.2908676092431283	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-46.14980802261793
8060000	-41.363111078499514	1.0518452112904533	-42.41495628978997	3.469184105355954E-4	3.4691841053559525E-4	0.19247115737036627	1.0981763232676616	0.1270812245668112	0.3290777977016384	1.605587452339054	0.246150492733269	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.41495628978997
8070000	-42.80031586555505	-2.0905980039930103	-40.70971786156204	4.4271989922923106E-4	4.427198992292314E-4	0.378577322337173	2.0657526555686823	1.7963458512631358	1.2770594325196285	0.7918318323617884	0.11875233162217354	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-40.70971786156204
8080000	-54.55138886146991	-7.464117624297893	-47.08727123717202	8.83508836211662E-4	8.835088362116634E-4	0.5071257212996669	0.6975081570957562	0.11398492211080363	2.5199979059204067	0.42346847420311384	3.3482061956480726	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-47.08727123717202
8090000	-50.71077653897012	-8.877758771480227	-41.8330177674899	0.0013323330562617012	0.0013323330562617004	0.1680787613595502	1.002686483521629	0.257874504064678	1.796660285465523	1.8526259097027113	0.33073732261718647	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.8330177674899
8100000	-53.390516207673215	-6.766796918817491	-46.623719288855725	9.425955098228415E-4	9.425955098228415E-4	1.4911917618921313	1.4215864216348604	0.28628618094935376	1.3066052688544365	1.3045058710077815	1.8756242705102906	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-46.623719288855725
8110000	-49.61829951253905	-7.4364870483610375	-42.181812464178016	5.137253360297063E-4	5.137253360297062E-4	1.2161211273942123	4.022256064029138	0.46360797426475037	4.347747227801426	0.6957068756517167	0.647460136517569	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.181812464178016
8120000	-52.04891701508833	0.5236009166983617	-52.57251793178669	1.6459569058857135E-4	1.6459569058857132E-4	0.06701116140021227	0.6560989039136251	2.6193940319830467	1.0041832773747357	0.6080963765204564	0.5499489771215085	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-52.57251793178669
8130000	-49.24264715739203	-6.728134989598654	-42.51451216779337	7.527999949488882E-4	7.52799994948888E-4	0.07801150256784377	1.9653170423032342	0.7824597789636789	0.5140417187611291	0.43195032534095346	0.5760474809262057	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-42.51451216779337
8140000	-44.173693048184134	-3.1897596124232974	-40.98393343576084	6.650908136089357E-4	6.650908136089368E-4	0.6619010443736377	1.4110602848918887	3.2461094631009497	0.39376146410298163	0.23777446015317572	0.35024387027046566	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-40.98393343576084
8150000	-40.562586027867994	1.3897381354663718	-41.95232416333437	5.012797535521399E-4	5.012797535521402E-4	0.43671278175180833	1.1176669294908168	0.04002314464521473	0.14788765311617902	1.039870250692976	0.03184265427679992	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.95232416333437
8160000	-47.70929386885464	-6.146427532837151	-41.562866336017485	6.407317462548418E-4	6.407317462548415E-4	0.5416401660497943	3.813832175066912	0.6333750862394681	0.5411076701838395	2.106018249745052	0.26638549129056177	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.562866336017485
8170000	-51.57428480776228	-9.494342380134704	-42.07994242762758	6.581734614001829E-4	6.581734614001817E-4	1.0686934510705068	5.09946508286691	0.3907965460559202	1.439993443346911	0.3442540946566609	1.4642738190264628	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-42.07994242762758
8180000	-49.08133417177641	-5.778809215004671	-43.30252495677174	8.981055271183957E-4	8.981055271183958E-4	0.09866962106584191	2.3599267883290356	1.1209777522223807	0.16332626432652375	2.6021014016085795	1.8227442265717495	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-43.30252495677174
8190000	-48.45986247552325	-4.399758008039818	-44.060104467483434	4.854674757233309E-4	4.8546747572333025E-4	1.1125407952407813	2.8793239180491357	0.20654254157263388	1.6965645601741526	1.2014691607001406	0.07131144323906959	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-44.060104467483434
8200000	-54.34556789563932	-11.45019149034102	-42.8953764052983	0.0015788268261760629	0.0015788268261760646	0.8265695607782363	1.3059677126543452	2.5394327419702574	0.22200080161616936	0.1967618109590483	2.178027792297704	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	-42.8953764052983
8210000	-53.986640083286126	-11.037224640098225	-42.9494154431879	0.001195364922152628	0.0011953649221526277	1.0042542301559405	1.5487227977383216	2.236354829589156	0.09191008038644767	2.9553091215388774	0.663774441005265	0.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	-42.9494154431879
8220000	-47.33543611823639	-4.108032959687239	-43.22740315854915	9.904694436074874E-4	9.904694436074846E-4	0.9066917718243562	2.295659113521484	0.21282748851825478	0.2985655338790944	0.5164376805935819	1.0501319903835442	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.22740315854915
8230000	-46.21879354584265	-3.0271905299459676	-43.19160301589668	6.207656004486858E-4	6.207656004486859E-4	0.2809426185862182	2.2245901707639817	0.2743658097986998	0.034095060895177325	0.013054719255340932	0.2321274113304146	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-43.19160301589668
8240000	-45.170977330489	-3.7704655909330276	-41.400511739555974	8.174246786887588E-4	8.174246786887575E-4	0.08378631225559091	0.9527992583794064	0.3418399093896006	0.019075065328334997	1.0510503098924877	0.8277452382001742	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.400511739555974
8250000	-44.79301500381261	-3.1354788944721923	-41.65753610934042	6.896902012862913E-4	6.896902012862922E-4	0.388523273764496	1.5238226792452392	0.6295056432308815	0.2812520009304538	1.0310108863129719	0.9735207558762043	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.65753610934042
8260000	-51.247646368604194	-8.71967379314922	-42.527972575454974	0.0010048661136447716	0.001004866113644771	0.09180697453918227	1.2971432260402729	2.64364931330615	0.7005121163564976	3.0330529647621614	0.5999994877988987	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.527972575454974
