# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 08 13:07:16 CET 2019 [seed=666]
# -beagle_gpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.WestCentralAsia	location.nonZeroRates
22000000	0.02696993143245203	0.8687064016303552	1.0914038130509889	1.0191386048473403	0.045658927440020064	0.484623195504605	3.2056485427045573	1.16757913080029	0.003003566955447986	0.09490189443957056	0.5703487135607918	1.0999277858589833	1.7596701843716223	0.037882724543485	0.7183148779479138	0.10476482777136602	0.17612035809716614	1.12630521700859	1.0350334646920103	1.4595862888056574	0.05986288682796662	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	10.0
22250000	0.18965327546938843	0.9172667750773604	0.5879575328143666	3.386828210698323	0.12041384039584947	0.4118044687396599	0.4917877021487616	0.97727735463738	0.377897840064276	1.3383720309907141	2.5782311196484247	0.8453494605510121	1.0434804477705106	0.38004962026141015	1.2605970725285873	0.38283096871845834	0.6652329132015697	1.747303870121457	1.0340784983842919	1.6943964929279534	0.01578588840574909	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	10.0
22500000	1.4298605138455653	0.24962375930429628	0.6540367554700407	1.3188180592541991	1.5692771843838886	0.6237399956067601	0.19328146746623165	1.183640633715857	1.45899859842177	0.3236593610842427	0.5465670889636085	1.1754412250363353	0.1307983796151278	1.8310184878606401	1.3338230922880367	0.8779533661223865	0.27496500450355094	1.973100884353964	2.682438823205083	2.0950888461648076	0.08174953242736499	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	10.0
22750000	0.5242419596909896	0.07426197112981481	0.37739351876107324	0.45044621740509466	0.7373682326872342	0.21221518077659787	0.5432033312753994	0.7068671859871483	0.07558025019665965	1.0399380850921103	0.4148596490412149	0.8490262635729651	0.3452888584289767	0.26826627946098736	0.7152303543611682	0.30175753306722825	0.18155036597860622	1.0268983847799038	0.12562447238044452	1.0721023499687625	0.29938784523268164	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	9.0
23000000	1.0938067465139778	1.389218039997262	0.7267758525256619	0.12856546425904816	1.4109873025829704	0.511728978612577	0.6611001058924835	0.48011906595695203	0.23884583103406415	0.10120468402559725	1.281154740084065	1.019986732642959	0.2804823905780359	0.3308943552886204	0.7184342461629558	0.4051665532138854	0.5369514396156363	1.0132134559891937	1.1497466896591828	0.7544871213861319	1.8646516691318407	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	11.0
23250000	0.3119838521561712	0.7104365520531646	0.781011346781102	0.023642691076776915	1.3870868680850839	0.3346704217703858	0.6664271177703261	1.1923341128125569	0.5363074477773956	1.6248494202149821	2.651835366834649	2.0697471541109054	0.7038604930022689	0.7424402574299265	1.928550754170318	0.2853448683261449	0.8495009517616507	2.2842730412585386	0.6795109780218372	1.127739962582901	0.5086426385736196	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
23500000	1.516423743590427	0.19094618369256294	0.5846133213759637	1.7585274043385688	2.4675389527056892	0.280167248000447	0.05151315348183673	1.1375733646078288	0.30903829974227837	0.3171146233860542	0.6294729647706054	1.9465713873857267	0.4774323004820513	0.3206073416666282	0.9667180338658792	0.5095690605178166	0.02011714367549194	1.273429648350926	2.4496325501165623	1.3668221704281174	1.3779461508950643	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	12.0
23750000	3.723334022982079	0.5554236963900027	0.9493536921703561	0.035756494097928644	0.22033533598898492	0.9746040397519589	1.061562782493866	1.801753619466442	0.4879967999711652	1.1094304585491062	1.774904428320599	1.8922822388319671	0.8803024681014283	0.27648842885215547	1.3513406779754347	0.38440002647242627	0.4030622099563316	2.3644183499866562	0.6309566781932701	1.7089507764329062	1.190667011675198	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
24000000	2.8726685140420023	0.0622444346287883	0.6467193532516237	0.34156347644739166	2.274456592294065	0.1586533614399528	2.0541397078105312	1.2368706951219812	1.0066530745397253	0.13483704873962482	0.20256768791326213	1.1046297599608172	3.1329122228738937	0.657855005342496	0.7609864561533765	0.5925459680560611	2.670280274057311	0.6521185120818975	0.7148835660046559	1.0294940200851004	1.4415874127577026	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	11.0
24250000	0.948443896226535	2.7127007135863797	1.4952066347168735	0.5824759368929566	1.1108115882028375	0.6638408395792632	0.10994954401070609	1.4334287267787469	0.0675317975780231	0.8508758598131909	1.0608785904574773	2.6039348385226475	1.9553296980060466	1.4255593051228368	2.0232591788297767	0.6006767652072288	0.7853870486513426	3.5148783504441043	1.158374604479585	2.3536628115465454	0.5706967247373582	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	9.0
24500000	0.36794920134849607	0.25731570041342444	0.6757810538169979	1.3286553837711905	0.6958019161767331	0.1973687302826186	0.025457081510709554	1.345927008143622	0.2535344486403611	0.7956799972666903	0.7543641911349582	1.606474251646959	0.15599579035672706	1.4710619882765825	1.2239685661053503	0.44152747008899657	0.5246563072888281	1.462346631006947	0.603510476748703	1.6381033931419022	2.1920862326736983	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	10.0
24750000	0.19655120327019537	1.7955215012965553	0.34526782185697424	1.0091003488052483	0.9829462712776792	1.2591758633000034	1.0130764667852654	0.8874316384456749	0.2745444248099096	0.19236631708751326	2.1502179910181147	1.2001501636372458	0.4166020150292537	0.32006095769902054	1.7146962980401932	0.2417006332557794	0.30054249112555453	1.4757515343351897	0.9862229195125571	2.549567199913452	2.1114885318812746	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
