# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jun 09 02:30:18 CEST 2020 [seed=1587935552865]
# -seed 1587935552865 HBV-E_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates
4790000	0.11713074702536015	1.0821312911840955	1.4490007665744824	0.3021198314508437	0.6440745172218106	0.6397891166154429	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4800000	0.21558637865807767	6.114715616749347	0.387204849515927	0.9130053774721757	1.612021753661358	2.43761949462285	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4810000	0.19718076761803968	1.564605660896777	2.297839700065262	0.23624111408497106	0.2649788660923676	0.7596361548618314	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4820000	0.26767643378605455	1.0795637086730734	2.930412146529381	0.1681752295435836	0.22636888763809013	0.5341819678436643	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4830000	0.11229979254047502	1.5508999763509301	0.03553820287344949	0.633486472781675	2.17831239979522	0.4192258412030568	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4840000	1.1612354314441296	1.3411382725901166	0.7259762107838414	1.1569817281960777	0.674879193836567	0.649272111522669	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4850000	0.7720854332928574	2.0616088137551074	0.7478056167998732	0.25620148792539293	0.07599956784776606	1.54752338596626	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4860000	1.385430230221046	1.3493250328673452	0.6546956424245464	0.8938200390989056	0.40820175275709325	0.2510576071734691	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4870000	0.2906456400510984	3.276646043326614	0.3147624195218274	0.48566649364052916	0.07664070406507593	0.35350301581342736	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4880000	0.07307824722831346	1.1635324352443888	0.31009534128962873	0.5878660497075712	0.014172643238971237	1.2818363916247617	0.0	1.0	1.0	1.0	0.0	1.0	4.0
4890000	0.5439092114902242	3.936221999331586	0.1596759518913814	0.7939850178511485	1.4323267879843478	0.3011818828323627	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4900000	0.48634785683214643	2.133012195311206	0.6204280883288288	0.06093919271581665	1.1704291621721492	0.6532814830801228	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4910000	0.6034568094515951	6.8308616164123395	2.1652012725919993	2.865102077579104	3.044589320529938	0.9413271119142416	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4920000	0.2573365994196009	3.0514218311689367	0.3623023461455966	0.5287960003267704	0.8316901681909413	4.126584607250932	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4930000	0.1930353051036264	0.9182348875270405	1.7218743479424907	0.26381712435348853	0.8198146913527212	0.2730442461423297	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4940000	0.9100717685665518	0.7580492992618354	0.6469736168083503	3.099542763933344	0.35468269808795483	0.7574553525064628	0.0	1.0	1.0	1.0	0.0	1.0	4.0
4950000	0.5343227447216594	2.76836464857664	0.42091018684545833	1.1022212420412756	0.7778074949847549	0.02609488276867567	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4960000	0.1789448079497913	2.0500507638212593	1.0707167232991093	1.5579146951338216	0.31899534173001015	1.1622360716539721	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4970000	0.950330279690085	4.245000552413191	5.571740772636722	0.27195530000771395	0.005010180986032395	0.007948997323472875	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4980000	0.15797203336552335	2.7110356307079937	0.1029718965098945	0.767979405231304	0.812074550957445	0.1628093838876153	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4990000	0.13561730968066735	0.7217954389829626	0.01683688691943825	0.3293753640238633	0.33752761746379656	0.8758821447107353	1.0	1.0	1.0	1.0	0.0	1.0	5.0
5000000	0.5428425856887259	2.8285852377583955	2.7702806218269127	0.6592615876975876	2.329898761887241	0.5065421251829109	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5010000	0.9174281730965999	1.510920584226259	0.12866543892369894	0.7327039090685562	1.9834436224146705	2.806139452009541	0.0	1.0	0.0	1.0	0.0	1.0	3.0
5020000	0.2224771102514234	1.5815433620901704	1.3750456197091863	0.9317548072074697	0.2533565285102464	0.1235733071315043	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5030000	0.3064097633901954	4.194725171710607	0.9178722227975921	3.138418046712097	2.6018962210403926	1.410348267607213	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5040000	0.31661906888379626	1.3468172298381809	0.384476921555914	0.09651355345440582	0.5961500357881718	0.38108766447774145	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5050000	0.3332224587475729	1.6018484075733055	0.014790600524989286	0.46467119911337235	0.1229298592305115	0.3222088334955857	1.0	1.0	1.0	1.0	0.0	1.0	5.0
5060000	0.15237298486113546	1.370859777048886	0.20359457308954143	3.018865415594659	0.8589051688305004	1.1017753184599723	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5070000	1.1192435531210336	3.368031545624741	0.209046618396826	0.40103570828272816	0.6641998656955116	1.81690413398076	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5080000	0.9240226579046305	1.5637796719566508	0.1756287913886265	0.17321412835117203	2.2537744026006927	0.13447090570278744	0.0	1.0	0.0	1.0	0.0	1.0	3.0
5090000	0.40505971846414446	1.578389687923546	0.9663939412424533	0.021452656038840164	0.40469090790753376	0.16281480940018145	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5100000	0.02172396624493294	2.307747601711123	2.620089180446916	1.5641482773470594	0.7955137721650878	1.95399611327723	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5110000	0.17675706304537542	0.575905827837826	0.014226121324114285	0.13989464018033748	1.0607441783907279	0.03555951258170109	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5120000	0.9536971115355319	3.8004174438715257	1.557699874340629	0.5028048778736341	3.8585847419920656	1.1462172846326	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5130000	0.059185307416946026	0.6725557784716811	1.096981433639701	0.8315974591525704	1.707949974460855	0.30406875096142605	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5140000	0.2610883548620927	1.8885937163076019	0.25276669711168454	0.20950650929853082	1.9859614175310265	1.853370598510436	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5150000	0.9640236891324501	5.374624657742618	1.4956787630524595	0.12962045699952718	0.7240941687075539	0.10227603959370649	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5160000	0.2474782537050632	1.4628911687629094	0.10483376197077787	0.7408155992603251	0.8481614927798865	0.4278627894619759	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5170000	0.35408477597564914	1.7309583338887564	2.3500947618740042	1.2035862858374027	0.792582180441875	0.6348184193974017	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5180000	0.27649520980145476	0.908204171419051	0.814811644151467	0.16742258044467145	1.3588985043242479	0.13993436132470938	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5190000	0.4709495262649262	2.4078569187279366	0.1429234694681065	0.40363709212316	0.04451591610909352	0.25082775235648747	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5200000	0.6902746353626892	5.138605941200896	1.758303916290942	0.4038949701665773	0.3724865212163085	0.587587759148241	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5210000	0.27061478143316064	2.3256571998836777	0.045212151620153046	0.02093166075209565	0.10940284771175808	0.12456563195577995	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5220000	0.33918028389459803	2.222420395205289	0.9860249178916456	0.7097958777497891	0.3602577405233344	0.05497847608730155	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5230000	0.1573638946098623	0.770492095846347	0.5887195012007682	1.0041933278205786	0.41413923673690684	0.5522350230771732	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5240000	0.07373924138444686	0.9616700666745652	0.8599434503008648	0.04254611056403399	0.16459809516165114	0.9942225868476883	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5250000	0.22748045506028466	2.0288332321933424	1.198579798210031	0.30673514499554	0.06508644618244112	0.025192199599488454	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5260000	0.46163190104384366	2.9450912616600946	0.6035201181196838	1.8656023800709902	0.14842259431054144	1.3529653600117064	0.0	1.0	0.0	1.0	1.0	1.0	4.0
5270000	0.21563789905256187	1.4159798691602095	0.9509521525797456	0.4559076388408759	0.15234049988342588	0.03565375439286452	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5280000	0.2639578223629196	1.593221858161681	0.046740715405037665	0.6673072567821723	0.976564738613562	0.8541573462322493	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5290000	0.2514832894636291	1.5453681680817215	0.07215190342987608	0.16928928998388665	1.1034444406726387	1.01523025642955	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5300000	0.10464776566604173	1.2652324426094177	0.16326029231042036	0.9262093904448723	0.6244102671485757	0.5354552564770386	1.0	1.0	1.0	1.0	0.0	1.0	5.0
5310000	0.5853267877188845	1.5931178229762455	0.08702026454634276	2.0467768896769574	0.7038579932446002	0.6816536479960338	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5320000	0.6899693272856988	2.467663161458762	0.5701795088752873	0.55016015333541	0.09425794410124512	1.4480118365151755	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5330000	0.23702503523588064	0.5871441216935919	0.24850251144508168	0.7839567356832583	0.06411317501089626	0.4330711145979761	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5340000	0.16997703128551978	2.0909442061354	1.38859370728091	0.8755014513252392	1.3534263862132603	0.06422249934338074	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5350000	0.049618356214560594	1.983030036128983	1.641519035670623	0.4751895468030624	0.45206925656071567	1.2707766010953834	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5360000	0.3328597115164374	3.6432429781885354	2.9818855142872445	1.872960026413306	0.892461213924581	0.6946114965752151	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5370000	0.23815661995982856	1.7002444910868553	1.3866365085306118	0.1945956689342019	2.024455660391591	0.4844027330005383	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5380000	0.03319728229392164	0.8007416022146294	1.2513683333411634	0.29485990914241456	0.470923563652269	0.07167278822800373	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5390000	0.18767495377682514	3.6087940416365942	0.16115505212840725	0.9784949259697127	0.018458923095127883	0.2691982197044494	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5400000	0.3289704309024215	3.3140449211929437	1.6462621649861668	0.9770060641645225	0.5456075215486903	0.13015780328546975	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5410000	0.900859942443594	7.1793498076691655	3.472618976615297	0.22595557764441446	0.7503122567475664	0.0336130237979047	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5420000	0.1387142174056449	4.659221670611656	1.5649888664923697	0.22281805738987712	1.0833800313089146	1.6778550873113465	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5430000	0.8100539526610744	2.4613358151807074	1.1617296824402028	1.167741707652742	0.555682725849392	7.395770687110298	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5440000	0.39673361419096076	4.833587840384475	0.4155104313352658	1.7984638414647978	0.9603671678508544	1.6363927075467355	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5450000	0.30541573999118027	0.530612356890778	0.6327689255286452	0.0625813411811931	0.3657418859586197	0.5933497528947238	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5460000	0.28222754632594854	2.1657227838278805	0.40525138796956905	0.5569643651348926	0.9497181013178743	1.3958305589174138	1.0	1.0	1.0	1.0	0.0	1.0	5.0
5470000	0.1000033134612706	2.402662802108868	0.48655895187603604	3.013576652941547	0.7016298667099936	2.0771149284702854	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5480000	0.4296595453352745	2.742954373493894	4.539902923805963	0.28164300544095017	1.0567978384902517	2.068241720088493	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5490000	0.2589671420215652	1.7454167094107471	1.1184372257889392	0.32785513456093207	0.15444819893140133	0.6655408643106263	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5500000	0.39113207720588666	0.5327784712677143	0.9108127328045826	0.6354075690046642	1.0447604630697889	1.332851142049335	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5510000	0.6809830935200595	3.1467295929821675	0.3311454745845258	0.41417478110267336	0.20203765225561793	0.45192389094010915	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5520000	0.48751323403317487	1.4572365903708033	0.6094022353531869	1.145575292768323	0.06249650286501136	0.7382328001305418	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5530000	0.003846679040415321	1.6755188950504671	0.9933081826476949	0.3450908216357359	1.4300469572480723	0.25344036986658874	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5540000	0.7277048406415859	8.714839888378679	2.126570016613503	1.4588486205920492	0.4686637461980253	0.2328953454575802	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5550000	0.19687740286074842	3.3093980921600648	2.343322240939412	0.17284210011007306	0.52192403600477	2.491776779946312	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5560000	0.23907231194716574	1.3868155752840163	0.6171724388919545	1.239529244743585	1.4023712403945228	1.7790034659316158	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5570000	0.19267120996972248	0.6235728281032331	1.3043093577504365	2.350974228215451	0.5668618665513482	0.06247726110694603	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5580000	0.2887342593336451	1.3647813893052225	1.4722807785395131	0.21998052509077906	1.9727469022768338	3.4124682725350244	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5590000	0.6791902351015718	3.175447299225053	6.03375722959091	0.9826208461717351	0.13170438089252434	0.5822999428169805	1.0	0.0	1.0	0.0	1.0	0.0	3.0
5600000	0.1733659157055421	3.118803159862061	0.8263091638162843	0.9283660593178348	0.9867424165910735	2.9677723984643714	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5610000	0.5002551692193979	2.1860498504939097	0.011716136200378324	0.27917478919185945	0.047282818051833285	0.38417910004791145	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5620000	0.3855298887326625	2.266498652928671	0.6695926977743012	1.6109916899958852	1.541700102882991	0.20420910997370922	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5630000	0.4504702357237549	3.8443113240417364	0.3162692317826423	0.9444199570761279	2.528714592531088	0.8285462231155132	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5640000	0.5334474691260781	2.2894352115293253	1.8595412888396934	2.5503524597961955	1.507298816833653	0.9444068755477015	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5650000	0.9727208502211668	2.375270908206266	0.3035011456871159	0.829919326437514	0.21408537623600485	0.20866903398511671	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5660000	0.7986889837424999	2.2889211427143894	0.4034810649486875	0.27526374334823606	1.2891982161887199	0.01605345608247748	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5670000	0.25861419720027956	2.2448905209439256	0.6967430149667198	0.17992004478590368	0.17843469340922827	1.2806694240777257	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5680000	1.2388773780773472	3.778919163642544	0.4735608773163171	0.8596148413666478	2.2147978078530715	0.5706888849861897	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5690000	0.38061149740554756	0.8916713352910651	0.18318853320625308	0.892721279722301	0.16705364901261402	0.5402061451526992	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5700000	0.3431271036514012	1.7670229406464903	0.3947987533726144	0.11215937273668967	1.6221050863807778	0.07140676345372794	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5710000	0.3189336196545886	3.878132662395539	0.4049777313257443	0.0653634196863121	2.8200962571067656	0.058254856213713714	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5720000	0.4581755224647531	2.9621405812802557	1.4054870787883875	0.7169446041308516	0.999164543263501	0.5215177891480532	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5730000	2.6685330863627152	2.9578398793684855	0.14974385820234842	0.23678830137901744	0.25465253311443625	1.6884532969636674	0.0	1.0	0.0	1.0	0.0	1.0	3.0
5740000	1.0069489341318876	3.7717107584884313	0.1953830734956274	1.240721604614795	0.007601134395943442	0.7082002086974815	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5750000	0.654696929573516	1.8366103794103974	0.15903836606485686	2.290065882753171	0.08418629696054716	0.1455419088960305	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5760000	0.16109086226077662	0.5890878629360216	2.6219449359765474	0.07390741178572159	0.2776677078799434	0.13791916076163008	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5770000	0.46964804476507305	3.354792414724575	0.09299304886663556	0.7666974879568804	1.5688029518664102	0.9647913797244673	0.0	1.0	1.0	1.0	1.0	1.0	5.0
5780000	1.1056731879960582	3.4227989037213185	0.5512628543796958	0.23597783876323647	0.08680771840897357	0.40254820221232157	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5790000	1.0179736665423873	2.3511983623615436	0.872178527349054	0.8802889354168328	1.337678154819585	0.19746280736597693	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5800000	0.5945404395893469	1.935465832584905	0.17972228036136362	0.1515710577587678	0.3699104195887904	0.9921442816945689	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5810000	0.3829822050601757	2.461881556107496	0.7593930578747334	2.148826913316369	0.447559122755232	2.504152306066086	1.0	1.0	1.0	1.0	1.0	0.0	5.0
5820000	0.32823419470526766	3.8723017251996006	0.8996148584902535	0.6746029324121404	0.4832425277849289	1.2976778499348125	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5830000	0.08945204144704044	1.0828340107872692	0.031380081613132466	0.1458120130968992	0.5076908238527426	0.6382781880657031	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5840000	0.1822546328086878	1.9078039484273976	0.7051925656869469	0.1354610962685589	0.6475219362274999	0.5748931908304955	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5850000	0.9923783218689539	2.3285506176349404	0.9462387278488784	0.21943363855152573	0.5890017661767454	0.7565646108817093	1.0	1.0	1.0	0.0	1.0	1.0	5.0
5860000	0.16320724231518186	0.8798953674868337	1.358302101413148	0.05740732138268756	0.20565353576280426	0.7051904979185841	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5870000	0.5641062282944425	2.6611721925747505	4.927734330062559	0.5792870457848603	0.9427948143761453	0.5425232934872054	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5880000	0.5961371455221698	1.0112691309502861	0.9976288810494306	1.1982953825911866	1.0921103461602149	0.14950775080868153	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5890000	0.010629997746591891	1.5218440920142404	1.0551969531089616	1.5042170931798904	0.6923462595571699	2.1765113030713006	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5900000	0.3356642898693413	0.9095346462026253	1.2014190230097037	1.57860873720212	0.4272926361862196	1.4685589135264752	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5910000	0.3026063522135587	1.2682048556068841	0.3910901955133664	2.654832021375654	0.26427148220440316	0.6197717239440287	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5920000	0.37639989488331255	1.3568316608768496	0.9886048195558058	0.5841769415091225	1.0788956773992537	0.09643347424521512	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5930000	0.5153385692832034	0.9644821570759672	1.7809660181238522	0.27790273611233574	0.12053650416818323	0.8903241936420754	1.0	1.0	0.0	1.0	1.0	0.0	4.0
5940000	0.4073052961948698	2.779888033930279	2.3974632758181658	0.6326219684085927	0.10941716775918753	0.7141571533084518	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5950000	0.32305345173825845	1.2603342794954335	1.2453744879446822	0.8704614317152514	0.25807128875329904	0.5279863072506442	1.0	1.0	1.0	1.0	1.0	1.0	6.0
5960000	1.206445517528932	2.9040824234111704	0.039591324764589916	0.29898522321854837	1.0585471964963136	0.9213783214171573	1.0	1.0	0.0	1.0	0.0	1.0	4.0
5970000	0.4026731710671109	2.987413739332792	0.8258903708055126	0.4218362929380951	1.0175319319398617	0.5335022504489438	1.0	1.0	1.0	0.0	1.0	0.0	4.0
5980000	0.3552705191514751	1.559623175468263	0.20738935894893737	0.08376487198852882	1.0368541706254049	0.04460217767855509	1.0	1.0	0.0	1.0	1.0	1.0	5.0
5990000	1.319375955785843	2.9387044842827703	0.2931611138406757	1.081524753218372	0.9537917418130037	1.9434105990854498	0.0	1.0	0.0	1.0	0.0	1.0	3.0
6000000	1.7370568888721518	4.169851522858388	0.9169307502097028	0.6225038261588921	0.5377129287298428	1.4021742479994042	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6010000	0.42231914437267576	1.8473777087695613	0.9622682658992213	0.5102568568269371	0.2696967602873884	0.19129725003795406	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6020000	0.24063845456227465	1.3537874376727022	0.5191517594159517	0.3996956304480413	0.011252990206166736	1.1091057058473284	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6030000	0.2518270408534194	1.0922559112981407	0.06517271306155768	0.07304243560631311	0.4477179993331659	1.8403872683147895	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6040000	0.27959412153216684	0.7052371314480961	0.3156660035306351	0.7493359136160211	0.39963202523514446	0.45917578460129793	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6050000	0.3775105561663678	1.4552380417248953	0.3294894261377943	2.084365706885539	0.029685691880240166	0.7833595896726349	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6060000	0.1985743223501685	1.9517927512306121	0.07825918716425924	0.17862839360015056	0.7496235127398804	0.15430522392948184	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6070000	0.497889895159607	0.99475160233838	0.5023930917283208	0.07771432167812127	0.4766096857206136	0.019500256022151344	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6080000	0.07243997911027039	1.6820556569535683	0.9405780001242215	1.6614560117798767	0.689287876294651	1.1613127950308968	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6090000	1.1339013788431531	2.43751172753882	0.19190933234754043	0.33964712211032017	0.892077926354193	0.29643247284613977	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6100000	0.5831239402684171	0.8596877242565952	0.9757708224386467	0.16590779569997996	2.1125399879628737	0.6158417181063742	0.0	1.0	0.0	1.0	0.0	1.0	3.0
6110000	0.5413019968240489	1.5761664611310577	0.10181592806772978	0.18075914068486337	4.98028683712318	0.8886149416016735	0.0	1.0	0.0	1.0	0.0	1.0	3.0
6120000	0.6725127812385258	1.2979903551409184	0.3732120938813174	0.8034337632793805	0.17546553502567772	0.832225026613765	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6130000	1.1861792373389868	3.205534762399575	1.3632267720727664	1.0216618295162183	0.2909386421767131	1.4513508297722186	0.0	1.0	0.0	1.0	0.0	1.0	3.0
6140000	0.13193338030614898	2.076430696442628	2.736819773006823	0.4256923717136464	0.39765686436009534	1.419409103071046	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6150000	0.25168343809689536	1.8709058768869256	0.7580930374548026	0.17223286546720495	0.5228397410779644	2.722760554776778	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6160000	0.16565595420363205	1.0865051508633428	0.03989095226363446	0.1351096771767967	1.4780234426163446	0.838109549117662	1.0	1.0	0.0	1.0	1.0	1.0	5.0
6170000	0.7196808312531132	3.332542008457273	1.647548033635211	1.0050491685896432	0.25501555337633053	0.7474689625847976	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6180000	0.6081679630688315	2.8677387957137364	0.18971753922448065	1.8099993237487413	0.21012038022413196	0.2764593824596449	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6190000	0.03029860013440754	1.1877616591598041	2.497750159828373	1.6490039489685946	0.24068568112442984	0.48988445978662415	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6200000	0.8682250364057439	2.003467370212997	1.4785507426897058	1.8266148675236884	0.5224458983268143	0.4116806263734389	1.0	1.0	1.0	0.0	1.0	1.0	5.0
6210000	3.3092878469228215	1.7033350494212938	1.0985723539600412	0.6696607782908851	0.7997731765927362	1.0560919790290868	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6220000	0.3209037873447241	1.2561245217403691	0.06589548053010597	0.9633470778001596	0.18136457039363563	0.2678504970109852	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6230000	0.44625837588735673	3.490271203231685	0.8409343240185514	3.470881972998336	0.4626335627089111	0.6230567123369147	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6240000	0.3463829717519736	3.4926358654566076	1.188801858236473	1.0370661585828493	1.8994266632823058	2.275898251342632	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6250000	0.29005482634792046	4.3252305648396465	0.15408806252200088	0.058750924019640126	6.773008923026105	1.850757205867347	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6260000	0.07396543517162278	0.8327283037758416	1.6757806069497683	0.21017691250351364	0.19280079278685247	0.4524555132879	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6270000	1.8232847387114517	2.0514756536385916	0.5903134276176889	0.5225810115810281	1.0187626089523767	0.7389981803693337	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6280000	0.23119538671486206	1.4355106335963925	0.36766983841454914	0.9244153260418206	0.6457384297233145	0.7902183206150809	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6290000	0.2553360793029335	1.532155724261797	0.1256830807802087	1.2227595196966845	0.040860206312771985	0.3162378431566724	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6300000	0.522861327587464	2.957813317171596	0.11057980825517803	0.24364189691307056	0.7965823368958707	0.6775040244224609	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6310000	0.8704555669505003	1.1672426787218022	0.3092495902774678	1.1739376704343032	0.4258723467415761	0.07455707662237332	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6320000	1.1249381882543046	2.0181860280461925	0.4228171146192537	1.0220509244492926	0.8810588028906986	0.1272467125518827	1.0	1.0	0.0	1.0	1.0	1.0	5.0
6330000	0.5621268782870396	3.32845130699906	0.3289378356505167	1.9385609748260024	0.9617868244194535	0.08188735191230316	1.0	1.0	1.0	1.0	1.0	0.0	5.0
6340000	0.5833501846683837	1.7823113055908877	1.4403709119002983	0.11756639880485582	0.23308459262638323	0.3740515385141506	1.0	1.0	1.0	1.0	0.0	1.0	5.0
6350000	0.052390794717881065	1.2273116759777125	0.740882905008998	0.3952458677964471	0.8115370730524822	0.5884626194823955	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6360000	0.3072616802691807	2.184327541881541	0.8017000332984107	3.5716033769042212	1.8783368244711005	0.3629774771664233	1.0	1.0	0.0	1.0	0.0	1.0	4.0
6370000	0.46583209423469774	0.7831569294542958	0.020870581771291842	0.1204800084341687	0.16857984956843905	0.31998717564779	1.0	1.0	0.0	1.0	1.0	0.0	4.0
6380000	0.4611653110933191	1.6168541546657245	1.35678524810066	3.5459726339622506	0.0568986304037424	0.2883779798195467	1.0	1.0	1.0	0.0	1.0	0.0	4.0
6390000	0.39675355382176336	0.9510309692891722	0.21049419348274925	0.7908780310175956	0.7754745745384585	0.19657499841915407	1.0	1.0	1.0	0.0	1.0	0.0	4.0
