# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Feb 07 11:16:21 CET 2020 [seed=1581070566592]
# -beagle_cpu -save_every 1000000 HBV-D_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	location.branchRates	location.treeLikelihood
1160000	-457.62491461773885	-80.10511637391143	-377.51979824382744	1.8420210520742766E-4	1.842021052074285E-4	0.9701137426338531	1.49581602713364	0.5718912358560657	1.4887794655858684	0.4642941040783696	2.4459256412741146	0.20770789555886332	0.21121566613668302	0.6874337190802433	2.147502338000924	1.496742404018718	0.1598463757046962	1.2841452758066547	1.2408556262141723	2.280708622843713	2.43764858506615	0.3734274146830302	1.941998748803821	4.276705786717638	2.141365742512415	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-377.51979824382744
1170000	-456.13908030436124	-75.76370599905005	-380.3753743053112	2.0467884194741494E-4	2.0467884194741459E-4	0.5191024239712113	0.40516055532002143	0.41658661230917815	0.393065703746694	0.976200033291188	0.45473620840114454	0.5281111737738999	1.8347582270171618	1.237017951864292	1.593074317580605	0.8594981420733353	0.04848954194925618	1.088481164258096	0.8524859448479489	0.11151197643517821	1.3115244281430614	0.23055730152579293	1.7700697537494883	2.4711907728797633	1.6868416134065451	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-380.3753743053112
1180000	-455.1771688087425	-69.35552383949894	-385.8216449692436	1.5745838952814555E-4	1.5745838952814547E-4	1.245854557360782	2.8525764395425965	0.08412622212181856	6.1809234575324306	0.2399879513374499	1.2204498563757988	0.6925660873830208	0.6529666898290595	0.9951388919399224	1.0435438873672245	1.2867449159971476	1.9912122844515492	4.727596619070079	0.5104379230528249	1.7001988989288024	1.387683881320795	6.057655367470546	0.5542596667277838	1.3647317590923103	0.4974808042316766	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-385.8216449692436
1190000	-445.5093981741536	-64.47419198940463	-381.035206184749	2.0444952809875032E-4	2.044495280987505E-4	0.38118178394871577	0.8989045159851741	0.20189959573108443	0.5444164388050229	2.352677254734208	0.29831589112912293	0.5447642678407839	0.2619272146902374	0.36057408034883304	0.27643575332443626	3.1479194566774575	1.0587925388849884	1.133024827225407	0.5278936599975123	3.6277679019226783	2.293719448440244	0.412403755793839	0.9271461452122052	1.1569777073767438	1.4706679617385006	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-381.035206184749
1200000	-445.24206960496224	-66.47067315673702	-378.77139644822523	1.4400239067180153E-4	1.4400239067180123E-4	1.767855059048462	2.757392565134859	1.281594033616869	1.5724978448901104	0.6257361776469138	0.11555103558725931	0.3422543046106005	1.3052894024227915	1.96028069443411	3.1094056519642415	0.8820190719371939	4.5916551086298085	0.520042194749836	1.3302238133414597	0.09259947651547815	4.4065672346183264	0.5049330970102407	1.798224862322285	2.6596724042159505	3.175081879264167	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-378.77139644822523
1210000	-440.550250840576	-59.12724896378165	-381.42300187679433	1.692956798639991E-4	1.6929567986399932E-4	0.3975419095909822	0.09058912530010006	0.842286389563372	0.8371991439371349	1.2885269965195179	0.11619892559664526	0.28839964801820017	1.0717288382387016	0.7378994413454761	1.1252311475743515	0.2953476861765439	0.9673633078788489	3.5688790977945084	1.229040819871581	0.5267569475353967	1.7861448961729192	2.532801162197325	2.0986793779424464	2.540401320847146	2.7933544134687205	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-381.42300187679433
1220000	-424.76409216303904	-52.71769646432504	-372.046395698714	1.828979432522905E-4	1.8289794325228992E-4	0.00840143367077171	0.4150315975443143	0.6972413534148978	1.377771171580646	0.09318696844173832	0.09044661428475695	0.9367989109917506	0.8905489708883898	0.7714159423661975	2.8943612530298966	1.8234103809988595	0.636982051299675	0.9265592559191489	1.238686488410518	0.23229607669724534	1.9976858155590278	3.039992391521727	2.3965650451251816	2.321368899226247	3.647347944220607	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-372.046395698714
1230000	-443.68197873159096	-79.15856332421835	-364.5234154073726	1.6805307087631964E-4	1.680530708763199E-4	2.0296065145725324	0.3458520546044042	0.31340446141292505	1.6557480817707126	0.5519131518432648	1.1386136516715322	0.15655577198096543	0.16668187827154635	0.1461951604908067	1.1682822475418229	0.26645393013506885	1.2836172418292207	0.7373860958250622	0.6707703495239933	0.15046785226632056	1.5943119165419333	1.4523846656963126	2.501724759654799	1.8403538585735273	1.4200864503115187	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-364.5234154073726
1240000	-432.61800754850464	-49.643937624124604	-382.97406992438005	1.5504570235262347E-4	1.5504570235262368E-4	1.2583014611221006	0.7561578425302757	0.24934687513127676	0.9496445470324216	0.23534651287043665	1.0595943254382796	0.32472898424265484	0.8147858777723653	0.1885496025811974	0.6783023147306504	0.3145688462044469	0.3858445963675316	0.2974912232976697	0.45407029239530533	0.5873012625484497	1.8831425834746824	1.129173244809613	1.166583605341403	1.013341761231887	1.555156482950905	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-382.97406992438005
1250000	-447.08835369083755	-53.62705079855563	-393.46130289228194	1.2041205703761908E-4	1.2041205703761919E-4	1.9359209407227793	2.38293172805295	1.1407189652336558	0.6384496779234372	3.0318474613097344	0.3608419596292764	0.0013701457299427448	1.4285214614290915	0.1651957845239967	0.9406727818885058	0.3425547802115575	0.171310389649596	0.28644003409617186	0.38417442989028805	1.5431310604399526	2.153086426199832	2.994044489859521	0.959132899771216	1.3978911943406385	1.2138178829836828	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-393.46130289228194
1260000	-433.7271381066958	-46.712094861597656	-387.0150432450981	1.5122114392378697E-4	1.5122114392378654E-4	1.8958839238139065	0.8961172945370676	0.7620247558998532	1.0788459484909443	0.46257761897232974	1.2981336379111907	0.6377160907458864	0.633058361064464	0.03487424867239144	1.0786149613858158	0.6314284008339475	1.018054371236684	0.008460542495260338	1.3307288768183458	0.6235600444618037	2.348080840484538	1.8952465164087597	0.6758112664593806	2.674548924730522	2.5182202772007063	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-387.0150432450981
1270000	-439.72872976293695	-61.56808960800814	-378.1606401549288	1.6540100989110635E-4	1.6540100989110603E-4	0.46549621666825075	0.7288104868951168	0.5647233056469431	0.4556143619766698	0.24283716124079147	0.6026317817561133	0.13612001435118373	0.8342040752562294	0.5726629501718932	0.7475471799932559	1.2496072432415035	2.3661137793537206	1.8723415263284358	0.42843835925425106	0.19939494379721268	1.5278036069958973	0.11739422889344958	1.2528820691569356	1.2397057760202619	1.7499616184946936	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-378.1606401549288
1280000	-456.4085497782684	-55.48507034062486	-400.92347943764355	1.8727341658214883E-4	1.8727341658214848E-4	0.3384836153001276	0.9814374668636834	0.6945394084986364	1.4405410596391066	1.7056850339980854	0.6777218987217896	2.2690477327412126	0.6006035264916422	0.05906207961478675	2.296173047498109	1.2715559869183815	0.3811297437231695	1.8821364672483278	1.0826460624837364	0.5395194402158883	2.9997626341225057	0.7854411984045071	1.1586490849633804	2.7270018740980513	2.374819666810747	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-400.92347943764355
1290000	-450.9617542213549	-49.57468654872174	-401.3870676726332	1.389337640493954E-4	1.389337640493957E-4	2.4377324078700555	1.168726240007678	0.42543981720558394	1.2668189458688364	0.5694045235733832	1.136169146006581	0.430432333610933	0.5109920113916211	0.8953216919142879	1.288269266541315	4.078763201359656	0.7083184849846943	2.119216922080914	0.9973566933594238	0.21390106617181606	2.470431681173984	1.367829917518503	1.0043397393215756	2.0667759866944015	1.6440472171996225	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-401.3870676726332
1300000	-453.882304520986	-69.3069167065321	-384.5753878144539	1.4129917117498963E-4	1.412991711749896E-4	1.1754831000165615	0.5435319987673038	1.2492192883021331	3.2546244338755876	0.6837009871359124	3.5859733737632205	0.8045998266883846	0.787046731884806	1.868934929230722	2.2379302420251643	0.5518113801021478	0.9378392044824014	0.3353976079306313	1.15384901708958	0.08415305834320752	2.987221375011112	0.3678975473887433	1.9678020715297182	3.9613704808498778	2.9553330334179075	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	12.0	0.0	-384.5753878144539
1310000	-452.1828935454288	-58.49298983224987	-393.6899037131789	1.3278434791661194E-4	1.3278434791661175E-4	1.152442813521937	1.834573309057989	0.6483970033513984	1.2954272087404288	0.6177577466633476	0.0902263040144041	3.71439383617338	2.979375235161466	1.520100442252287	0.8575127259067379	3.742511941268124	0.3068844937722011	0.11137984356595021	0.6918023443589292	2.5857799818681664	1.2382742601722527	0.14805465597830988	1.9073897503237656	1.4995027856030296	2.6365806585438776	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-393.6899037131789
1320000	-458.1589005998401	-75.22766367396123	-382.93123692587886	2.428621399037014E-4	2.4286213990370103E-4	4.9684997871025205	0.4737826377518128	0.626155509794716	5.617020376406453	0.4333535720909811	0.32028930571805914	0.3185015687018056	0.17297938456847017	0.07074180214056483	1.7758111939621402	1.2668961839436006	1.2063802900921932	0.43083067203273895	0.6520216263813469	0.7173089740061557	2.5030572740357693	0.7277948299494043	1.848817201761435	2.551131904206867	1.6328580767684915	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-382.93123692587886
1330000	-448.73102118167884	-42.01722822022932	-406.71379296144954	1.1966651277945269E-4	1.1966651277945265E-4	1.9535865524485192	1.7661580339773235	0.3617066177073385	0.7846675809286868	0.39951946710612934	2.871576746075748	0.46638209560050814	0.12577094439549374	0.9040656836721165	0.34767915877037614	0.5185222549002342	0.49676451369459135	0.4022745392507645	0.5233489215721758	0.30862972330128585	1.8259602413597944	1.620354739347636	0.4274328225156851	3.83182380462934	1.5353601565768926	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-406.71379296144954
1340000	-460.7651803127304	-47.5754371802271	-413.18974313250334	1.1885651332002433E-4	1.1885651332002433E-4	1.8957731698461637	0.2560388829416411	2.301192101272138	1.062476408452961	0.2789315885116361	0.006961713371441001	1.0111691383802832	1.0896371121184496	1.0721006341265042	1.502191447929941	0.5653151869270732	1.8486041843221057	0.3208797636971696	1.4150120062057217	0.045812234639791706	2.5893700665065884	1.771020142059906	1.1544425259939262	2.8709520843029273	3.3620949059787697	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-413.18974313250334
1350000	-433.9131275405079	-54.26897172166532	-379.6441558188426	1.49273986842955E-4	1.4927398684295501E-4	0.5247391096732036	2.0912377747229947	0.24045968214682814	0.38563391084036863	0.3578064888935352	1.3651056111597173	2.037199625553781	0.1996905982242722	1.2437790740427077	1.82581252026767	0.3206895876768789	0.5755409663615499	0.03801248567150073	0.6862502412416827	1.3617897801214547	2.612030358198686	0.37165279997493367	0.6904219995497233	1.9154506192892926	1.5884165077872572	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-379.6441558188426
1360000	-442.7147444893695	-51.302943390441115	-391.4118010989284	1.3726630010316737E-4	1.372663001031674E-4	0.35435079090948673	1.3038152956938303	0.4430945397474099	1.441350327924023	0.6501782883320709	0.3736162255302427	3.0627556929175177	0.43823017558302385	1.6607637603883427	0.7304952354687372	1.1149333970125435	0.16130604273260085	0.8028797265176271	0.2367195827147579	1.2045432045561664	1.5468304846049814	0.9019524395961144	1.8414819837844545	1.4000757727969553	1.509746086332261	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-391.4118010989284
1370000	-436.5302747347028	-47.627284227429875	-388.90299050727293	2.0819436962522654E-4	2.0819436962522673E-4	0.05291433345266113	1.064175749894976	0.3338068266801582	0.932405267763912	0.2632183590851958	0.620601521392887	0.3210092380354077	1.702252842474158	0.1250357561747015	0.308292355996149	0.47516858527144873	4.0589582016916195	1.9958966031081018	0.4218791013851863	0.016637379135745135	0.6602875230393402	0.06204297770654361	1.5039217477939695	1.4024834433753781	1.2725402139183506	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	-388.90299050727293
1380000	-444.6661607355983	-50.68058183169637	-393.9855789039019	1.5884229164384253E-4	1.5884229164384248E-4	0.6281744667389657	0.07392358768921713	0.18567158171240097	2.1376777127204614	1.25793539223997	0.9601502565470701	1.411276415767746	0.5283973248422207	0.0744248995989938	2.1080158223835843	1.2064613829821997	0.42488417251115945	0.0801306117315038	1.2850956988303361	3.27482815602571	1.0819634764227832	0.9491581370380032	0.9754213961266512	2.73404481896841	1.8321866997160583	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-393.9855789039019
1390000	-452.14925754099124	-67.96064623617636	-384.18861130481486	1.6032627383039775E-4	1.6032627383039772E-4	1.6598087233701284	0.13405276579596814	1.7932676815581607	1.760769006500124	0.6236356613732649	3.2843008291753986	0.2314843576043097	1.0061665949015741	0.45827103542935654	2.5534435369034414	0.03565895026204793	0.899479164966474	2.6317477582524464	0.9328731738306968	0.12771052409964367	2.8756492903735684	0.1277479278766608	3.073536592649532	2.4219350067521312	2.0700841138418697	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-384.18861130481486
1400000	-427.859025753833	-47.87265109379111	-379.9863746600419	1.7698127338635925E-4	1.769812733863597E-4	1.373576519591334	0.8113053870977819	0.30110722579214333	0.37774488569142284	0.16768222873978764	0.21225863274828383	1.0716853190331335	0.8392701633779891	0.6228234114381495	0.9091529682491616	1.416806004491056	0.59971891077672	0.11403895206230233	0.7815342189850283	0.5651599870821798	1.2465317496220196	0.2027921985305001	1.3051330858678734	1.484644414844175	1.7013978895022497	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0	0.0	-379.9863746600419
1410000	-440.99498839033873	-68.13191341482595	-372.8630749755128	1.756490749098069E-4	1.756490749098068E-4	0.6694505294570533	1.542222886964587	0.9444707472138177	0.995627265091014	1.0127842980129602	2.2158066171747888	0.061371896450855536	0.9024534806612614	0.3491879587860985	1.585895000429643	0.14194019082233997	1.649680432730128	0.715353598030917	0.7426104556496514	0.4603416977650751	2.0834437872094433	0.22675170915799223	1.3452549713680393	3.489955306406529	2.4027496901447765	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-372.8630749755128
1420000	-448.86250015167775	-82.60247821607516	-366.2600219356026	2.471130457899944E-4	2.471130457899949E-4	0.6433466917800228	1.156136891275335	0.9884572661378573	0.5787084712588493	0.2102136868734635	0.28392875857557026	0.4535204084803152	0.7260294547761099	0.17350608061093648	0.9250074396740864	0.2565657618215334	0.28608103276090757	1.2011999090741028	0.5375039587462637	0.006693702922964766	2.5254940398381005	0.13878565121200626	1.5074493529554034	1.2902078425412704	1.435774381853009	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	10.0	0.0	-366.2600219356026
1430000	-439.60208375887265	-64.44670656405873	-375.1553771948139	2.1312560160485726E-4	2.131256016048572E-4	2.361210967680796	0.4734936487352653	0.3948456990980873	0.39414496103556	0.11322571306750623	2.11726391814496	0.41129759046368514	0.3837064066178632	1.2647781812319505	1.2005852458880644	2.3150262792040928	2.161739236070736	1.0652597967789414	0.3625366946575199	0.8270854777982221	1.8358373674164885	3.052092577680813	1.0229354520520701	1.3607887843447408	0.7639903868997545	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-375.1553771948139
1440000	-448.43110793576034	-63.7754012491054	-384.6557066866549	1.9595667682408075E-4	1.959566768240809E-4	0.41084943613225644	1.1749000721164469	0.3215212876610501	0.705525240166118	0.9786743478075177	1.1291705748792957	0.9401590514430315	0.6433185755482089	0.2558586161125941	0.7757954695897288	0.7824854248253591	3.393524458647076	0.31385439086251976	0.27558837331086933	0.3464741008591806	1.6454988483018773	0.407180136261186	0.8797630198802161	2.202368851130845	1.8015593248930135	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	13.0	0.0	-384.6557066866549
1450000	-429.4364037321652	-46.89274631470066	-382.54365741746454	1.6386420023119025E-4	1.6386420023119022E-4	0.8306346691141631	0.33824751917950574	0.19456708802218847	3.0692540882301476	0.1637293414727731	1.348670216082573	0.465655333742055	0.3398044711292663	0.7851726435966025	1.340515493146526	0.29302431764049863	1.8067382887507357	0.4537894158798432	0.8848984105125286	0.3002322263277899	2.1494523710949522	0.4660264533400953	2.055305472047235	1.9569012699415798	1.8104188402247279	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-382.54365741746454
1460000	-479.67972614463713	-103.43395558982589	-376.24577055481126	2.505728696197055E-4	2.5057286961970536E-4	4.71728558515607	2.5344177587871775	0.5051169289201942	2.370391376276926	2.542223746366028	0.43313047242871544	0.6876715421901458	0.3527883173281953	0.578012573387028	0.046691780481041924	3.622191315359191	1.0086912717722234	0.13823433306097435	0.35201792981459407	0.20705638603810542	1.4413866868830443	0.20725574368037755	0.5555512923442406	0.8248785472687026	0.8689292575372201	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-376.24577055481126
1470000	-452.14429555382253	-64.41747809955977	-387.72681745426274	1.8395046040354078E-4	1.839504604035405E-4	0.9298782827502594	0.7329074958622849	0.4555639920393698	0.2247628693212585	0.6755231891501379	0.957948420166985	1.2578242896244796	0.5209114814589175	0.6644210944757454	0.5677377482814745	3.1366743296258677	0.5601660648157836	0.5477418739446818	0.9024724477979265	0.3196035349081399	2.2603843594042896	4.019721020696257	0.8708476156980778	2.125907447926476	1.1979034355678273	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-387.72681745426274
1480000	-435.9498586853846	-54.228419546667496	-381.7214391387171	1.4406291187424886E-4	1.4406291187424802E-4	0.26441526440792973	0.3975806487686057	0.7728837134777923	1.277941768665523	0.20683604830111388	0.048401880806029585	0.3701912220122112	2.34864033666648	0.043333309351782756	1.4582212850888427	1.6202598830867985	0.3378227840587353	0.5066680000083652	0.8640713217875637	0.22229810989857654	1.2178950947600617	1.5887881474771035	2.9761891632656483	3.7754347056703614	3.0055256112579065	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-381.7214391387171
1490000	-446.12453211700125	-55.40036337633454	-390.7241687406667	1.3049738578065065E-4	1.30497385780651E-4	0.14271747849886468	0.2213847184573042	0.14263725628151244	3.974039268155782	0.3747164088618099	0.46977818539650235	0.1573748785327986	1.4560659810961663	1.0068330897567312	1.4667460078938455	2.225372702651304	0.29212179094807533	0.5762508812719436	1.6006444382994915	3.9625297604892955	1.8862308931825686	0.4702799529694975	2.5621623989678284	2.581195480715229	2.754491997532892	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-390.7241687406667
1500000	-441.6733294100146	-54.414086060704534	-387.2592433493101	1.6810948376823307E-4	1.681094837682329E-4	0.8968105984253641	0.4841973733141453	0.5359497159686043	0.03666950380183003	0.7526311227730837	0.471252307707978	2.9648102128438816	0.8264630852220612	0.9284780751265661	0.6839869861313073	1.268186828722593	1.59613374761365	0.2457520303479137	0.7715912607061389	0.12914945665095132	1.1982469881866238	0.28843684215948695	1.5721316783955916	0.8741855918912307	1.2030151414130565	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-387.2592433493101
1510000	-444.6813763764847	-61.14616113513267	-383.53521524135203	1.871413218467389E-4	1.8714132184673862E-4	0.8990180398660259	0.5983771263213036	1.2368737978846434	1.7864397418627795	0.2359046077234932	1.6515747443091582	0.6640529991027747	0.7258236014364909	1.2966266382382414	1.1134417656444366	0.33110707108509646	0.7258613347775855	0.3984391849011984	1.2125929976204433	2.2407473508788067	1.3465253122367196	0.5772329055045049	0.6814695037498611	2.7348699762171886	3.125898779625156	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-383.53521524135203
1520000	-454.191234525651	-54.01866023951976	-400.17257428613124	1.3167644726616787E-4	1.3167644726616793E-4	1.8449379512424753	0.10260129245900478	1.4728024811743023	0.1477785559654813	0.49687119469245183	0.4754486928302072	1.7654684779808847	1.4416401830144274	0.3514299930038092	1.4687976754182082	0.09376803210604563	3.5529023949183225	0.6335447167925251	1.9783825305669152	0.10953616744027257	2.7117246561950195	1.5832180298420522	2.542900474263986	3.264934661962832	1.7550279110658504	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-400.17257428613124
1530000	-430.45166818894677	-49.21607078299866	-381.2355974059481	1.8825777954252647E-4	1.8825777954252675E-4	0.27711032418907766	0.09904710141088195	0.2012514673861594	0.7435278295840015	0.7561868480518265	1.7548903997938652	0.6339079157926993	0.9093142352056425	0.2802518723106712	2.3763601241665375	0.27631901324439684	0.2884584734965022	0.689942126463389	0.27165007520025186	0.09344627842205531	2.328248374628207	2.4963968130843806	1.2700028078169283	1.8367236497491644	2.4472338407735457	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-381.2355974059481
1540000	-440.7627384483725	-76.95428424004265	-363.80845420832986	1.9572905623312957E-4	1.9572905623312968E-4	3.8706897672831797	1.0547540112023357	0.4793092121596662	0.7142773758478912	1.0591343750705644	0.7926057891847776	0.6946584511516273	0.5051843037330053	1.2785634733843658	1.2871570464008946	0.2681790827361347	1.0736699851156846	0.908402024839872	0.5866273256138038	2.9769466849583477	1.6686679241728173	1.3113344947319905	1.2108978154313013	1.733489634714176	1.6250877108125212	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-363.80845420832986
1550000	-443.05004171722686	-59.86880770100519	-383.18123401622165	1.9285607851029414E-4	1.9285607851029469E-4	0.49246754048302227	0.10359893415018895	0.2631201535989087	0.5835942707470785	1.6048936221809378	0.03363241461010332	0.1877172903390541	0.5109722901864224	0.6798085050526728	1.016491217390514	2.9385651169183924	3.2331328388087193	0.3115940555450769	0.8747861860414043	0.06434979473952335	2.2944940049853186	2.146922539705604	0.6116891577256693	1.0186047835216072	1.3059863581319509	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-383.18123401622165
